iter	Passed	Remaining
3373	18728	64532
3374	18733	64526
3375	18738	64520
3376	18744	64513
3377	18749	64506
3378	18754	64500
3379	18760	64494
3380	18765	64488
3381	18770	64481
3382	18775	64474
3383	18781	64468
3384	18786	64462
3385	18791	64455
3386	18797	64449
3387	18802	64443
3388	18807	64436
3389	18813	64431
3390	18818	64425
3391	18824	64419
3392	18829	64413
3393	18834	64407
3394	18840	64402
3395	18846	64396
3396	18851	64390
3397	18857	64384
3398	18862	64378
3399	18868	64373
3400	18884	64403
3401	18889	64398
3402	18895	64392
3403	18900	64386
3404	18905	64379
3405	18911	64373
3406	18916	64368
3407	18922	64362
3408	18928	64358
3409	18934	64353
3410	18939	64347
3411	18945	64342
3412	18950	64335
3413	18955	64328
3414	18960	64322
3415	18966	64317
3416	18971	64311
3417	18977	64305
3418	18982	64298
3419	18988	64292
3420	18993	64286
3421	18999	64281
3422	19004	64275
3423	19010	64269
3424	19015	64262
3425	19020	64256
3426	19025	64250
3427	19031	64243
3428	19036	64237
3429	19041	64231
3430	19047	64225
3431	19053	64221
3432	19058	64215
3433	19064	64210
3434	19069	64204
3435	19075	64200
3436	19081	64194
3437	19086	64187
3438	19091	64181
3439	19097	64175
3440	19102	64168
3441	19107	64162
3442	19112	64155
3443	19117	64148
3444	19123	64141
3445	19128	64135
3446	19133	64127
3447	19138	64122
3448	19144	64116
3449	19149	64110
3450	19155	64104
3451	19160	64098
3452	19166	64093
3453	19171	64087
3454	19177	64081
3455	19182	64074
3456	19187	64069
3457	19193	64063
3458	19199	64058
3459	19204	64052
3460	19209	64045
3461	19214	64038
3462	19220	64032
3463	19225	64026
3464	19230	64020
3465	19236	64013
3466	19241	64008
3467	19247	64001
3468	19252	63995
3469	19257	63989
3470	19263	63983
3471	19268	63977
3472	19274	63972
3473	19279	63966
3474	19285	63960
3475	19290	63954
3476	19296	63949
3477	19302	63944
3478	19308	63942
3479	19313	63935
3480	19319	63929
3481	19324	63922
3482	19329	63916
3483	19335	63911
3484	19340	63905
3485	19346	63898
3486	19351	63893
3487	19356	63886
3488	19362	63880
3489	19367	63874
3490	19373	63868
3491	19378	63863
3492	19383	63856
3493	19389	63850
3494	19394	63842
3495	19399	63836
3496	19405	63831
3497	19410	63825
3498	19415	63818
3499	19420	63811
3500	19426	63805
3501	19431	63800
3502	19437	63793
3503	19442	63787
3504	19447	63781
3505	19453	63775
3506	19459	63770
3507	19464	63765
3508	19469	63758
3509	19475	63751
3510	19480	63746
3511	19485	63740
3512	19491	63733
3513	19496	63728
3514	19502	63723
3515	19508	63717
3516	19513	63712
3517	19519	63706
3518	19524	63700
3519	19529	63693
3520	19535	63688
3521	19540	63682
3522	19546	63677
3523	19551	63671
3524	19557	63665
3525	19562	63659
3526	19567	63652
3527	19573	63646
3528	19578	63640
3529	19584	63634
3530	19589	63628
3531	19594	63622
3532	19600	63616
3533	19605	63610
3534	19611	63604
3535	19616	63598
3536	19621	63592
3537	19627	63585
3538	19632	63579
3539	19637	63573
3540	19643	63567
3541	19648	63560
3542	19653	63554
3543	19659	63548
3544	19664	63543
3545	19670	63536
3546	19675	63531
3547	19681	63525
3548	19686	63518
3549	19691	63511
3550	19696	63505
3551	19702	63499
3552	19707	63493
3553	19712	63486
3554	19718	63481
3555	19723	63475
3556	19729	63469
3557	19734	63463
3558	19739	63456
3559	19745	63451
3560	19750	63444
3561	19756	63439
3562	19761	63432
3563	19766	63426
3564	19772	63420
3565	19777	63415
3566	19783	63409
3567	19788	63403
3568	19794	63397
3569	19799	63391
3570	19804	63385
3571	19809	63378
3572	19815	63373
3573	19821	63368
3574	19826	63361
3575	19831	63355
3576	19836	63348
3577	19842	63342
3578	19847	63337
3579	19853	63330
3580	19858	63325
3581	19864	63319
3582	19869	63313
3583	19875	63307
3584	19880	63300
3585	19885	63293
3586	19890	63286
3587	19895	63280
3588	19901	63274
3589	19906	63268
3590	19912	63263
3591	19917	63256
3592	19922	63251
3593	19928	63245
3594	19934	63239
3595	19939	63233
3596	19944	63227
3597	19950	63221
3598	19955	63214
3599	19960	63208
3600	19966	63202
3601	19971	63196
3602	19976	63190
3603	19982	63184
3604	19987	63178
3605	19993	63172
3606	19998	63166
3607	20003	63160
3608	20009	63154
3609	20014	63148
3610	20020	63142
3611	20025	63136
3612	20030	63131
3613	20036	63126
3614	20042	63120
3615	20047	63114
3616	20052	63108
3617	20057	63101
3618	20063	63095
3619	20068	63089
3620	20074	63083
3621	20079	63077
3622	20084	63070
3623	20089	63063
3624	20095	63058
3625	20100	63051
3626	20105	63045
3627	20111	63038
3628	20116	63032
3629	20121	63026
3630	20127	63019
3631	20132	63014
3632	20138	63008
3633	20143	63002
3634	20148	62995
3635	20154	62990
3636	20160	62986
3637	20165	62981
3638	20171	62975
3639	20177	62970
3640	20182	62964
3641	20187	62958
3642	20193	62952
3643	20199	62947
3644	20204	62942
3645	20210	62937
3646	20216	62932
3647	20221	62926
3648	20227	62921
3649	20232	62915
3650	20238	62910
3651	20243	62904
3652	20249	62898
3653	20254	62892
3654	20260	62887
3655	20265	62881
3656	20271	62875
3657	20276	62869
3658	20282	62863
3659	20287	62858
3660	20293	62853
3661	20298	62847
3662	20304	62841
3663	20309	62834
3664	20314	62828
3665	20320	62822
3666	20325	62815
3667	20330	62809
3668	20335	62803
3669	20341	62797
3670	20346	62790
3671	20351	62784
3672	20357	62778
3673	20362	62772
3674	20367	62765
3675	20373	62760
3676	20378	62754
3677	20383	62748
3678	20389	62741
3679	20394	62735
3680	20400	62729
3681	20405	62724
3682	20411	62719
3683	20416	62711
3684	20421	62704
3685	20427	62700
3686	20432	62694
3687	20438	62689
3688	20443	62684
3689	20449	62678
3690	20455	62672
3691	20460	62667
3692	20465	62661
3693	20471	62654
3694	20476	62648
3695	20482	62643
3696	20487	62637
3697	20493	62632
3698	20499	62627
3699	20504	62622
3700	20510	62616
3701	20515	62611
3702	20521	62606
3703	20527	62601
3704	20532	62595
3705	20538	62590
3706	20543	62584
3707	20548	62577
3708	20553	62570
3709	20559	62564
3710	20564	62558
3711	20570	62552
3712	20575	62547
3713	20581	62541
3714	20586	62535
3715	20591	62529
3716	20597	62523
3717	20602	62517
3718	20607	62511
3719	20613	62504
3720	20618	62498
3721	20623	62492
3722	20629	62486
3723	20634	62481
3724	20640	62474
3725	20645	62468
3726	20650	62462
3727	20656	62456
3728	20661	62449
3729	20666	62442
3730	20671	62436
3731	20676	62429
3732	20682	62423
3733	20687	62417
3734	20693	62411
3735	20698	62405
3736	20703	62399
3737	20709	62393
3738	20714	62387
3739	20719	62381
3740	20725	62375
3741	20730	62369
3742	20736	62363
3743	20741	62357
3744	20746	62350
3745	20751	62344
3746	20758	62341
3747	20763	62336
3748	20769	62330
3749	20774	62324
3750	20780	62318
3751	20785	62312
3752	20790	62305
3753	20796	62299
3754	20801	62292
3755	20806	62286
3756	20811	62280
3757	20817	62274
3758	20822	62267
3759	20828	62263
3760	20833	62257
3761	20839	62252
3762	20844	62246
3763	20850	62240
3764	20855	62233
3765	20860	62227
3766	20866	62222
3767	20871	62216
3768	20877	62211
3769	20882	62205
3770	20887	62198
3771	20893	62192
3772	20898	62186
3773	20904	62181
3774	20909	62174
3775	20915	62169
3776	20920	62163
3777	20926	62157
3778	20931	62151
3779	20936	62145
3780	20942	62139
3781	20947	62133
3782	20952	62127
3783	20958	62121
3784	20963	62115
3785	20969	62109
3786	20974	62104
3787	20980	62098
3788	20985	62092
3789	20990	62085
3790	20995	62079
3791	21001	62073
3792	21006	62068
3793	21012	62061
3794	21017	62055
3795	21022	62049
3796	21028	62043
3797	21033	62036
3798	21038	62031
3799	21043	62024
3800	21049	62018
3801	21054	62012
3802	21060	62007
3803	21066	62002
3804	21071	61996
3805	21076	61989
3806	21082	61984
3807	21087	61977
3808	21092	61971
3809	21098	61966
3810	21103	61960
3811	21109	61954
3812	21114	61948
3813	21120	61942
3814	21125	61936
3815	21130	61929
3816	21135	61923
3817	21141	61918
3818	21146	61912
3819	21151	61905
3820	21157	61899
3821	21162	61893
3822	21168	61888
3823	21174	61883
3824	21179	61878
3825	21185	61872
3826	21190	61866
3827	21196	61860
3828	21201	61855
3829	21207	61850
3830	21213	61845
3831	21218	61840
3832	21224	61834
3833	21230	61829
3834	21235	61823
3835	21242	61821
3836	21249	61820
3837	21255	61817
3838	21262	61816
3839	21268	61810
3840	21273	61805
3841	21279	61800
3842	21285	61794
3843	21290	61788
3844	21295	61783
3845	21301	61777
3846	21306	61770
3847	21311	61764
3848	21317	61758
3849	21322	61752
3850	21328	61747
3851	21333	61740
3852	21338	61735
3853	21344	61729
3854	21350	61724
3855	21355	61718
3856	21361	61713
3857	21366	61707
3858	21372	61701
3859	21377	61695
3860	21382	61689
3861	21388	61684
3862	21394	61679
3863	21399	61673
3864	21404	61666
3865	21409	61660
3866	21415	61654
3867	21420	61648
3868	21426	61642
3869	21431	61636
3870	21437	61630
3871	21442	61624
3872	21447	61618
3873	21453	61612
3874	21458	61606
3875	21463	61600
3876	21469	61594
3877	21474	61588
3878	21479	61582
3879	21485	61576
3880	21490	61571
3881	21496	61565
3882	21501	61559
3883	21507	61553
3884	21512	61548
3885	21518	61542
3886	21523	61536
3887	21528	61530
3888	21534	61524
3889	21539	61518
3890	21544	61511
3891	21550	61506
3892	21555	61500
3893	21561	61493
3894	21566	61487
3895	21571	61481
3896	21576	61475
3897	21582	61469
3898	21587	61462
3899	21592	61456
3900	21598	61450
3901	21603	61444
3902	21609	61438
3903	21614	61433
3904	21620	61427
3905	21625	61421
3906	21630	61415
3907	21636	61410
3908	21641	61404
3909	21647	61398
3910	21652	61392
3911	21657	61384
3912	21662	61379
3913	21668	61373
3914	21673	61367
3915	21679	61362
3916	21684	61356
3917	21690	61350
3918	21698	61352
3919	21703	61346
3920	21709	61340
3921	21714	61334
3922	21720	61329
3923	21726	61324
3924	21731	61318
3925	21737	61313
3926	21742	61307
3927	21747	61301
3928	21753	61296
3929	21759	61291
3930	21764	61286
3931	21770	61280
3932	21775	61274
3933	21780	61267
3934	21786	61262
3935	21791	61256
3936	21797	61250
3937	21802	61245
3938	21808	61239
3939	21813	61233
3940	21819	61227
3941	21824	61222
3942	21830	61216
3943	21835	61210
3944	21841	61205
3945	21846	61199
3946	21851	61193
3947	21857	61186
3948	21862	61180
3949	21867	61174
3950	21873	61168
3951	21878	61162
3952	21883	61156
3953	21889	61151
3954	21894	61145
3955	21900	61139
3956	21906	61134
3957	21911	61128
3958	21917	61123
3959	21922	61117
3960	21928	61112
3961	21933	61104
3962	21938	61098
3963	21943	61093
3964	21949	61087
3965	21954	61082
3966	21960	61076
3967	21965	61070
3968	21971	61064
3969	21976	61058
3970	21982	61052
3971	21987	61046
3972	21992	61041
3973	21998	61035
3974	22003	61029
3975	22009	61024
3976	22014	61018
3977	22020	61012
3978	22025	61006
3979	22030	61000
3980	22036	60994
3981	22041	60987
3982	22046	60981
3983	22052	60975
3984	22057	60968
3985	22062	60963
3986	22067	60956
3987	22073	60951
3988	22079	60945
3989	22084	60940
3990	22089	60934
3991	22095	60928
3992	22100	60922
3993	22106	60917
3994	22111	60911
3995	22117	60905
3996	22122	60898
3997	22127	60893
3998	22133	60887
3999	22138	60881
4000	22144	60876
4001	22149	60870
4002	22155	60865
4003	22160	60858
4004	22166	60853
4005	22171	60847
4006	22177	60842
4007	22182	60836
4008	22188	60830
4009	22193	60824
4010	22198	60817
4011	22204	60812
4012	22209	60806
4013	22214	60800
4014	22220	60795
4015	22225	60789
4016	22231	60783
4017	22237	60778
4018	22242	60773
4019	22248	60767
4020	22253	60761
4021	22259	60756
4022	22264	60751
4023	22270	60745
4024	22275	60739
4025	22281	60734
4026	22287	60729
4027	22292	60723
4028	22297	60717
4029	22303	60711
4030	22308	60706
4031	22314	60700
4032	22319	60694
4033	22325	60689
4034	22331	60684
4035	22336	60678
4036	22342	60672
4037	22347	60666
4038	22352	60660
4039	22358	60655
4040	22363	60649
4041	22369	60644
4042	22374	60638
4043	22380	60633
4044	22386	60627
4045	22391	60622
4046	22397	60616
4047	22402	60610
4048	22407	60603
4049	22412	60597
4050	22418	60592
4051	22423	60586
4052	22429	60581
4053	22435	60575
4054	22440	60570
4055	22446	60565
4056	22452	60560
4057	22457	60554
4058	22463	60549
4059	22469	60544
4060	22474	60539
4061	22480	60533
4062	22485	60527
4063	22491	60522
4064	22496	60517
4065	22502	60512
4066	22507	60506
4067	22513	60500
4068	22518	60494
4069	22524	60489
4070	22529	60483
4071	22535	60477
4072	22540	60471
4073	22546	60465
4074	22551	60460
4075	22557	60455
4076	22562	60449
4077	22568	60444
4078	22573	60438
4079	22579	60434
4080	22585	60428
4081	22590	60422
4082	22596	60417
4083	22602	60412
4084	22607	60406
4085	22613	60401
4086	22618	60395
4087	22623	60389
4088	22630	60386
4089	22635	60381
4090	22641	60375
4091	22647	60369
4092	22652	60364
4093	22658	60359
4094	22663	60353
4095	22669	60348
4096	22676	60346
4097	22681	60340
4098	22687	60335
4099	22693	60330
4100	22698	60325
4101	22704	60320
4102	22710	60315
4103	22715	60309
4104	22721	60304
4105	22727	60300
4106	22733	60295
4107	22739	60290
4108	22744	60284
4109	22749	60278
4110	22755	60273
4111	22761	60268
4112	22766	60262
4113	22771	60256
4114	22777	60251
4115	22783	60246
4116	22788	60240
4117	22794	60235
4118	22799	60229
4119	22805	60223
4120	22810	60216
4121	22815	60210
4122	22821	60205
4123	22826	60199
4124	22831	60192
4125	22836	60186
4126	22842	60179
4127	22847	60173
4128	22852	60167
4129	22858	60161
4130	22863	60155
4131	22868	60148
4132	22873	60142
4133	22879	60137
4134	22885	60133
4135	22890	60126
4136	22896	60121
4137	22901	60115
4138	22907	60110
4139	22912	60104
4140	22918	60098
4141	22923	60093
4142	22929	60087
4143	22934	60080
4144	22939	60075
4145	22945	60070
4146	22951	60064
4147	22956	60058
4148	22961	60052
4149	22966	60046
4150	22972	60040
4151	22977	60034
4152	22983	60028
4153	22988	60022
4154	22994	60017
4155	22999	60012
4156	23005	60006
4157	23010	60001
4158	23016	59996
4159	23022	59991
4160	23028	59986
4161	23033	59980
4162	23038	59974
4163	23044	59968
4164	23050	59965
4165	23056	59961
4166	23062	59955
4167	23067	59949
4168	23073	59943
4169	23078	59938
4170	23084	59932
4171	23089	59926
4172	23094	59919
4173	23100	59914
4174	23105	59908
4175	23111	59902
4176	23116	59897
4177	23122	59891
4178	23127	59886
4179	23133	59880
4180	23138	59874
4181	23144	59868
4182	23149	59862
4183	23154	59857
4184	23160	59851
4185	23165	59845
4186	23170	59838
4187	23175	59832
4188	23181	59827
4189	23187	59821
4190	23192	59815
4191	23197	59808
4192	23203	59803
4193	23208	59797
4194	23213	59791
4195	23219	59786
4196	23224	59779
4197	23230	59774
4198	23235	59767
4199	23240	59761
4200	23245	59754
4201	23251	59749
4202	23256	59743
4203	23262	59737
4204	23267	59731
4205	23272	59725
4206	23278	59719
4207	23282	59712
4208	23288	59706
4209	23293	59700
4210	23299	59695
4211	23304	59689
4212	23310	59683
4213	23315	59678
4214	23321	59672
4215	23326	59666
4216	23331	59660
4217	23337	59654
4218	23342	59648
4219	23348	59642
4220	23353	59637
4221	23358	59631
4222	23364	59625
4223	23369	59619
4224	23375	59613
4225	23380	59607
4226	23385	59601
4227	23391	59596
4228	23397	59591
4229	23402	59585
4230	23407	59579
4231	23413	59574
4232	23419	59569
4233	23424	59563
4234	23430	59557
4235	23435	59551
4236	23441	59546
4237	23446	59540
4238	23451	59534
4239	23457	59528
4240	23462	59522
4241	23468	59516
4242	23473	59510
4243	23478	59504
4244	23484	59498
4245	23489	59492
4246	23495	59487
4247	23500	59481
4248	23505	59475
4249	23511	59470
4250	23517	59464
4251	23522	59459
4252	23528	59454
4253	23533	59448
4254	23539	59442
4255	23544	59437
4256	23550	59431
4257	23555	59424
4258	23560	59419
4259	23569	59421
4260	23574	59415
4261	23580	59409
4262	23585	59403
4263	23590	59397
4264	23596	59392
4265	23601	59386
4266	23606	59379
4267	23612	59374
4268	23617	59367
4269	23622	59360
4270	23627	59354
4271	23633	59348
4272	23639	59345
4273	23646	59343
4274	23653	59340
4275	23660	59338
4276	23666	59335
4277	23673	59332
4278	23680	59330
4279	23686	59327
4280	23693	59325
4281	23700	59322
4282	23706	59319
4283	23713	59316
4284	23720	59313
4285	23726	59311
4286	23733	59309
4287	23740	59306
4288	23747	59303
4289	23753	59300
4290	23758	59293
4291	23763	59287
4292	23769	59281
4293	23774	59275
4294	23779	59270
4295	23785	59264
4296	23790	59258
4297	23796	59252
4298	23801	59247
4299	23806	59240
4300	23812	59233
4301	23817	59227
4302	23822	59221
4303	23828	59215
4304	23833	59210
4305	23838	59203
4306	23844	59198
4307	23849	59192
4308	23855	59186
4309	23860	59180
4310	23865	59174
4311	23871	59168
4312	23876	59162
4313	23881	59156
4314	23887	59151
4315	23893	59145
4316	23898	59140
4317	23904	59135
4318	23909	59129
4319	23915	59124
4320	23921	59119
4321	23926	59112
4322	23931	59107
4323	23937	59101
4324	23943	59096
4325	23948	59090
4326	23954	59085
4327	23959	59079
4328	23964	59073
4329	23970	59067
4330	23975	59062
4331	23981	59055
4332	23986	59050
4333	23991	59044
4334	23997	59038
4335	24002	59033
4336	24008	59027
4337	24014	59022
4338	24019	59016
4339	24024	59010
4340	24030	59004
4341	24035	58999
4342	24041	58993
4343	24046	58987
4344	24052	58982
4345	24058	58977
4346	24063	58971
4347	24068	58964
4348	24074	58959
4349	24079	58953
4350	24085	58947
4351	24090	58942
4352	24096	58936
4353	24101	58931
4354	24107	58925
4355	24112	58918
4356	24117	58912
4357	24122	58906
4358	24128	58900
4359	24133	58894
4360	24138	58888
4361	24144	58882
4362	24149	58876
4363	24155	58871
4364	24160	58865
4365	24166	58859
4366	24171	58854
4367	24177	58848
4368	24182	58842
4369	24187	58836
4370	24193	58830
4371	24198	58824
4372	24203	58818
4373	24209	58812
4374	24214	58806
4375	24219	58800
4376	24225	58794
4377	24230	58788
4378	24235	58781
4379	24240	58776
4380	24246	58770
4381	24251	58764
4382	24257	58759
4383	24263	58753
4384	24268	58747
4385	24273	58741
4386	24278	58735
4387	24284	58729
4388	24290	58724
4389	24295	58718
4390	24301	58713
4391	24307	58708
4392	24313	58705
4393	24319	58701
4394	24325	58695
4395	24330	58689
4396	24335	58684
4397	24341	58678
4398	24346	58672
4399	24352	58666
4400	24357	58660
4401	24362	58654
4402	24368	58649
4403	24373	58643
4404	24379	58637
4405	24384	58632
4406	24390	58626
4407	24395	58620
4408	24400	58614
4409	24406	58608
4410	24411	58602
4411	24416	58596
4412	24422	58590
4413	24427	58584
4414	24433	58579
4415	24438	58573
4416	24443	58567
4417	24449	58561
4418	24455	58556
4419	24460	58550
4420	24465	58544
4421	24471	58538
4422	24476	58533
4423	24482	58527
4424	24487	58521
4425	24493	58516
4426	24499	58511
4427	24504	58506
4428	24511	58503
4429	24516	58497
4430	24522	58491
4431	24527	58485
4432	24533	58480
4433	24538	58474
4434	24545	58470
4435	24551	58466
4436	24557	58462
4437	24563	58459
4438	24570	58455
4439	24575	58449
4440	24581	58444
4441	24586	58438
4442	24592	58433
4443	24597	58427
4444	24602	58420
4445	24607	58414
4446	24613	58409
4447	24618	58403
4448	24624	58397
4449	24629	58391
4450	24635	58387
4451	24641	58381
4452	24646	58375
4453	24651	58369
4454	24657	58363
4455	24662	58357
4456	24668	58352
4457	24674	58347
4458	24679	58342
4459	24685	58336
4460	24690	58330
4461	24695	58324
4462	24701	58318
4463	24706	58313
4464	24712	58307
4465	24717	58301
4466	24722	58295
4467	24728	58289
4468	24733	58283
4469	24739	58278
4470	24744	58272
4471	24750	58267
4472	24755	58260
4473	24760	58254
4474	24766	58248
4475	24771	58243
4476	24777	58237
4477	24782	58231
4478	24787	58225
4479	24792	58219
4480	24798	58213
4481	24803	58206
4482	24809	58201
4483	24814	58195
4484	24819	58189
4485	24825	58183
4486	24830	58178
4487	24836	58173
4488	24841	58167
4489	24847	58161
4490	24852	58155
4491	24858	58149
4492	24863	58143
4493	24868	58137
4494	24873	58131
4495	24879	58125
4496	24884	58120
4497	24890	58115
4498	24896	58109
4499	24901	58103
4500	24906	58097
4501	24912	58092
4502	24917	58084
4503	24923	58080
4504	24928	58074
4505	24933	58068
4506	24939	58063
4507	24945	58057
4508	24950	58052
4509	24956	58046
4510	24961	58041
4511	24966	58034
4512	24972	58029
4513	24977	58023
4514	24983	58017
4515	24988	58011
4516	24993	58004
4517	24999	57999
4518	25004	57993
4519	25009	57986
4520	25015	57981
4521	25020	57975
4522	25025	57969
4523	25031	57963
4524	25036	57957
4525	25041	57950
4526	25047	57945
4527	25052	57939
4528	25057	57933
4529	25063	57927
4530	25068	57921
4531	25073	57915
4532	25079	57909
4533	25084	57903
4534	25089	57897
4535	25096	57895
4536	25104	57894
4537	25111	57892
4538	25118	57890
4539	25124	57886
4540	25129	57880
4541	25135	57874
4542	25140	57868
4543	25146	57862
4544	25151	57856
4545	25156	57850
4546	25162	57844
4547	25167	57839
4548	25172	57832
4549	25178	57827
4550	25183	57821
4551	25189	57815
4552	25194	57810
4553	25199	57803
4554	25205	57797
4555	25210	57791
4556	25215	57785
4557	25221	57779
4558	25226	57773
4559	25231	57767
4560	25237	57762
4561	25242	57756
4562	25248	57750
4563	25253	57744
4564	25259	57739
4565	25264	57733
4566	25270	57727
4567	25275	57722
4568	25281	57716
4569	25286	57711
4570	25292	57705
4571	25297	57699
4572	25302	57693
4573	25308	57687
4574	25313	57681
4575	25318	57675
4576	25324	57670
4577	25329	57664
4578	25335	57658
4579	25340	57652
4580	25346	57647
4581	25352	57642
4582	25357	57636
4583	25362	57630
4584	25368	57624
4585	25373	57619
4586	25379	57613
4587	25384	57606
4588	25389	57601
4589	25395	57596
4590	25400	57590
4591	25406	57584
4592	25411	57578
4593	25417	57572
4594	25422	57566
4595	25427	57561
4596	25433	57556
4597	25439	57550
4598	25444	57545
4599	25455	57551
4600	25461	57546
4601	25466	57541
4602	25472	57536
4603	25478	57530
4604	25484	57525
4605	25489	57520
4606	25495	57514
4607	25500	57508
4608	25505	57503
4609	25511	57498
4610	25517	57492
4611	25522	57486
4612	25527	57480
4613	25533	57474
4614	25538	57469
4615	25544	57464
4616	25550	57459
4617	25556	57454
4618	25561	57448
4619	25567	57442
4620	25572	57436
4621	25577	57430
4622	25583	57425
4623	25588	57419
4624	25594	57413
4625	25599	57408
4626	25604	57401
4627	25609	57395
4628	25615	57389
4629	25620	57383
4630	25625	57377
4631	25631	57371
4632	25636	57365
4633	25641	57358
4634	25646	57352
4635	25652	57347
4636	25658	57342
4637	25663	57336
4638	25669	57330
4639	25674	57325
4640	25680	57319
4641	25685	57313
4642	25690	57307
4643	25696	57302
4644	25701	57296
4645	25706	57289
4646	25712	57283
4647	25717	57278
4648	25723	57273
4649	25728	57266
4650	25734	57261
4651	25739	57255
4652	25745	57250
4653	25750	57244
4654	25756	57238
4655	25761	57232
4656	25766	57227
4657	25772	57220
4658	25777	57215
4659	25782	57208
4660	25788	57203
4661	25793	57197
4662	25799	57192
4663	25804	57186
4664	25810	57180
4665	25815	57174
4666	25821	57169
4667	25826	57162
4668	25831	57156
4669	25836	57149
4670	25841	57144
4671	25847	57138
4672	25852	57132
4673	25858	57127
4674	25863	57121
4675	25869	57116
4676	25874	57110
4677	25880	57104
4678	25885	57098
4679	25891	57093
4680	25896	57088
4681	25902	57082
4682	25908	57077
4683	25913	57071
4684	25918	57065
4685	25924	57059
4686	25929	57054
4687	25935	57049
4688	25940	57043
4689	25946	57037
4690	25951	57031
4691	25957	57025
4692	25962	57019
4693	25967	57013
4694	25973	57008
4695	25978	57001
4696	25983	56996
4697	25989	56990
4698	25994	56984
4699	26000	56978
4700	26005	56972
4701	26011	56967
4702	26016	56961
4703	26021	56956
4704	26027	56949
4705	26032	56944
4706	26037	56938
4707	26043	56932
4708	26048	56926
4709	26053	56920
4710	26059	56914
4711	26064	56908
4712	26069	56902
4713	26075	56896
4714	26080	56890
4715	26085	56884
4716	26091	56878
4717	26096	56871
4718	26101	56866
4719	26107	56860
4720	26112	56854
4721	26117	56848
4722	26123	56843
4723	26128	56837
4724	26133	56830
4725	26139	56825
4726	26145	56820
4727	26150	56815
4728	26156	56809
4729	26161	56803
4730	26167	56797
4731	26172	56791
4732	26177	56785
4733	26182	56779
4734	26188	56773
4735	26193	56767
4736	26199	56761
4737	26204	56756
4738	26210	56750
4739	26215	56744
4740	26220	56738
4741	26226	56733
4742	26231	56728
4743	26237	56722
4744	26242	56716
4745	26248	56711
4746	26255	56708
4747	26261	56704
4748	26267	56700
4749	26273	56696
4750	26279	56691
4751	26285	56686
4752	26291	56682
4753	26297	56677
4754	26302	56671
4755	26308	56665
4756	26314	56660
4757	26319	56655
4758	26325	56649
4759	26330	56644
4760	26336	56638
4761	26341	56633
4762	26347	56628
4763	26353	56623
4764	26359	56618
4765	26364	56612
4766	26370	56607
4767	26375	56601
4768	26381	56596
4769	26394	56607
4770	26400	56601
4771	26405	56595
4772	26411	56590
4773	26417	56586
4774	26422	56580
4775	26427	56573
4776	26432	56567
4777	26438	56562
4778	26444	56556
4779	26449	56551
4780	26454	56544
4781	26459	56538
4782	26465	56532
4783	26470	56527
4784	26476	56522
4785	26482	56516
4786	26487	56510
4787	26492	56504
4788	26498	56498
4789	26503	56493
4790	26509	56487
4791	26514	56481
4792	26519	56475
4793	26525	56469
4794	26530	56463
4795	26535	56457
4796	26541	56452
4797	26546	56446
4798	26552	56440
4799	26557	56435
4800	26562	56428
4801	26568	56422
4802	26573	56417
4803	26579	56411
4804	26584	56405
4805	26589	56399
4806	26595	56393
4807	26600	56387
4808	26605	56381
4809	26611	56376
4810	26616	56370
4811	26622	56364
4812	26627	56359
4813	26633	56353
4814	26638	56347
4815	26643	56341
4816	26649	56335
4817	26654	56329
4818	26660	56324
4819	26665	56318
4820	26671	56312
4821	26676	56307
4822	26682	56301
4823	26687	56296
4824	26692	56290
4825	26698	56284
4826	26703	56278
4827	26708	56272
4828	26714	56266
4829	26719	56260
4830	26725	56254
4831	26730	56249
4832	26735	56243
4833	26741	56238
4834	26746	56231
4835	26752	56226
4836	26758	56221
4837	26763	56216
4838	26769	56211
4839	26775	56206
4840	26780	56200
4841	26786	56194
4842	26791	56189
4843	26797	56184
4844	26803	56178
4845	26808	56173
4846	26813	56167
4847	26819	56161
4848	26824	56155
4849	26830	56150
4850	26835	56144
4851	26841	56139
4852	26847	56133
4853	26852	56127
4854	26858	56122
4855	26863	56116
4856	26868	56110
4857	26874	56105
4858	26879	56099
4859	26885	56093
4860	26890	56087
4861	26896	56082
4862	26901	56076
4863	26906	56070
4864	26912	56064
4865	26917	56058
4866	26922	56052
4867	26928	56046
4868	26933	56040
4869	26938	56035
4870	26943	56028
4871	26949	56023
4872	26954	56017
4873	26960	56011
4874	26965	56006
4875	26971	56000
4876	26976	55994
4877	26981	55987
4878	26987	55982
4879	26992	55975
4880	26997	55969
4881	27003	55964
4882	27008	55959
4883	27014	55953
4884	27019	55947
4885	27025	55941
4886	27030	55935
4887	27035	55930
4888	27041	55924
4889	27046	55918
4890	27052	55913
4891	27057	55907
4892	27063	55901
4893	27068	55895
4894	27073	55889
4895	27079	55883
4896	27084	55878
4897	27090	55872
4898	27095	55866
4899	27100	55861
4900	27106	55854
4901	27111	55849
4902	27117	55843
4903	27122	55838
4904	27127	55831
4905	27133	55825
4906	27138	55820
4907	27144	55814
4908	27149	55809
4909	27155	55803
4910	27160	55797
4911	27165	55791
4912	27171	55786
4913	27176	55780
4914	27182	55775
4915	27188	55769
4916	27193	55764
4917	27199	55758
4918	27204	55753
4919	27210	55748
4920	27215	55742
4921	27221	55736
4922	27227	55731
4923	27232	55725
4924	27238	55720
4925	27243	55714
4926	27249	55709
